,tiempo
24125,296.0
24126,296.0
24127,296.0
24128,296.0
24129,295.0
24130,295.0
24131,296.0
24132,295.0
24133,296.0
24134,295.0
24135,295.0
24136,295.0
24137,296.0
24138,296.0
24139,295.0
24140,295.0
24141,295.0
24142,295.0
24143,296.0
24144,295.0
24145,295.0
24146,296.0
24147,296.0
24148,295.0
24149,296.0
24150,297.0
24151,297.0
24152,297.0
24153,296.0
24154,297.0
24155,296.0
24156,296.0
24157,295.0
24158,295.0
24159,297.0
24160,296.0
24161,296.0
24162,296.0
24163,297.0
24164,296.0
24165,296.0
24166,296.0
24167,296.0
24168,297.0
24169,297.0
24170,296.0
24171,295.0
24172,296.0
24173,297.0
24174,297.0
24175,296.0
24176,297.0
24177,297.0
24178,295.0
24179,295.0
24180,297.0
24181,296.0
24182,297.0
24183,297.0
24184,296.0
24185,296.0
24186,297.0
24187,297.0
24188,297.0
24189,296.0
24190,296.0
24191,297.0
24192,297.0
24193,296.0
24194,297.0
24195,297.0
24196,297.0
24197,296.0
24198,297.0
24199,296.0
24200,297.0
24201,297.0
24202,297.0
24203,296.0
24204,296.0
24205,297.0
24206,297.0
24207,297.0
24208,296.0
24209,296.0
24210,297.0
24211,296.0
24212,297.0
24213,297.0
24214,296.0
24215,297.0
24216,296.0
24217,296.0
24218,296.0
24219,297.0
24220,296.0
24221,297.0
24222,296.0
24223,296.0
24224,297.0
24225,296.0
24226,297.0
24227,296.0
24228,296.0
24229,296.0
24230,296.0
24231,297.0
24232,296.0
24233,297.0
24234,297.0
24235,296.0
24236,296.0
24237,296.0
24238,297.0
24239,296.0
24240,296.0
24241,296.0
24242,297.0
24243,297.0
24244,297.0
24245,296.0
24246,296.0
24247,297.0
24248,297.0
24249,297.0
24250,296.0
24251,296.0
24252,297.0
24253,296.0
24254,297.0
24255,297.0
24256,296.0
24257,297.0
24258,296.0
24259,296.0
24260,296.0
24261,297.0
24262,297.0
24263,297.0
24264,297.0
24265,297.0
24266,297.0
24267,296.0
24268,296.0
24269,296.0
24270,296.0
24271,296.0
24272,297.0
24273,296.0
24274,296.0
24275,296.0
24276,297.0
24277,296.0
24278,296.0
24279,297.0
24280,297.0
24281,297.0
24282,296.0
24283,297.0
24284,297.0
24285,297.0
24286,296.0
24287,297.0
24288,297.0
24289,296.0
24290,297.0
24291,296.0
24292,297.0
24293,296.0
24294,296.0
24295,297.0
24296,297.0
24297,297.0
24298,297.0
24299,297.0
24300,297.0
24301,297.0
24302,296.0
24303,296.0
24304,297.0
24305,297.0
24306,297.0
24307,297.0
24308,296.0
24309,296.0
24310,297.0
24311,297.0
24312,297.0
24313,296.0
24314,297.0
24315,296.0
24316,296.0
24317,296.0
24318,296.0
24319,296.0
24320,297.0
24321,296.0
24322,297.0
24323,296.0
24324,297.0
24325,296.0
24326,297.0
24327,297.0
24328,296.0
24329,296.0
24330,297.0
24331,297.0
24332,297.0
24333,298.0
24334,297.0
24335,297.0
24336,297.0
24337,298.0
24338,297.0
24339,297.0
24340,297.0
24341,297.0
24342,297.0
24343,298.0
24344,298.0
24345,298.0
24346,297.0
24347,298.0
24348,298.0
24349,297.0
24350,298.0
24351,297.0
24352,298.0
24353,297.0
24354,298.0
24355,298.0
24356,298.0
24357,298.0
24358,297.0
24359,297.0
24360,298.0
24361,298.0
24362,298.0
24363,298.0
24364,297.0
24365,297.0
24366,298.0
24367,298.0
24368,297.0
24369,298.0
24370,297.0
24371,297.0
24372,297.0
24373,298.0
24374,297.0
24375,297.0
24376,297.0
24377,298.0
24378,298.0
24379,297.0
24380,297.0
24381,298.0
24382,298.0
24383,298.0
24384,298.0
24385,297.0
24386,297.0
24387,297.0
24388,298.0
24389,297.0
24390,298.0
24391,298.0
24392,298.0
24393,297.0
24394,298.0
24395,298.0
24396,298.0
24397,297.0
24398,297.0
24399,297.0
24400,297.0
24401,298.0
24402,298.0
24403,297.0
24404,297.0
24405,297.0
24406,298.0
24407,298.0
24408,297.0
24409,298.0
24410,298.0
24411,297.0
24412,297.0
24413,297.0
24414,298.0
24415,297.0
24416,298.0
24417,298.0
24418,298.0
24419,298.0
24420,297.0
24421,298.0
24422,297.0
24423,298.0
24424,297.0
24425,297.0
24426,297.0
24427,298.0
24428,298.0
24429,298.0
24430,297.0
24431,298.0
24432,298.0
24433,298.0
24434,298.0
24435,298.0
24436,297.0
24437,297.0
24438,297.0
24439,298.0
24440,298.0
24441,298.0
24442,297.0
24443,297.0
24444,298.0
24445,298.0
24446,298.0
24447,297.0
24448,298.0
24449,297.0
24450,299.0
24451,298.0
24452,299.0
24453,298.0
24454,299.0
24455,298.0
24456,298.0
24457,298.0
24458,298.0
24459,299.0
24460,297.0
24461,299.0
24462,298.0
24463,299.0
24464,299.0
24465,298.0
24466,299.0
24467,299.0
24468,299.0
24469,298.0
24470,298.0
24471,298.0
24472,298.0
24473,297.0
24474,299.0
24475,299.0
24476,297.0
24477,298.0
24478,298.0
24479,298.0
24480,298.0
24481,298.0
24482,299.0
24483,298.0
24484,298.0
24485,299.0
24486,299.0
24487,298.0
24488,298.0
24489,299.0
24490,298.0
24491,298.0
24492,298.0
24493,298.0
24494,298.0
24495,299.0
24496,299.0
24497,299.0
24498,299.0
24499,298.0
24500,299.0
24501,299.0
24502,298.0
24503,298.0
24504,299.0
24505,299.0
24506,298.0
24507,299.0
24508,298.0
24509,298.0
24510,298.0
24511,299.0
24512,299.0
24513,299.0
24514,299.0
24515,298.0
24516,299.0
24517,299.0
24518,298.0
24519,298.0
24520,299.0
24521,299.0
24522,299.0
24523,299.0
24524,298.0
24525,298.0
24526,298.0
24527,299.0
24528,298.0
24529,299.0
24530,298.0
24531,298.0
24532,298.0
24533,298.0
24534,298.0
24535,299.0
24536,299.0
24537,298.0
24538,298.0
24539,299.0
24540,298.0
24541,300.0
24542,298.0
24543,299.0
24544,300.0
24545,299.0
24546,300.0
24547,299.0
24548,298.0
24549,299.0
24550,299.0
24551,300.0
24552,300.0
24553,298.0
24554,299.0
24555,300.0
24556,299.0
24557,299.0
24558,298.0
24559,299.0
24560,298.0
24561,299.0
24562,298.0
24563,299.0
24564,298.0
24565,298.0
24566,300.0
24567,299.0
24568,299.0
24569,299.0
24570,299.0
24571,300.0
24572,300.0
24573,300.0
24574,299.0
24575,299.0
24576,300.0
24577,300.0
24578,300.0
24579,299.0
24580,300.0
24581,300.0
24582,299.0
24583,300.0
24584,300.0
24585,299.0
24586,299.0
24587,299.0
24588,300.0
24589,300.0
24590,300.0
24591,299.0
24592,300.0
24593,299.0
24594,299.0
24595,300.0
24596,299.0
24597,299.0
24598,299.0
24599,300.0
24600,300.0
24601,300.0
24602,299.0
24603,300.0
24604,299.0
24605,299.0
24606,300.0
24607,299.0
24608,299.0
24609,299.0
24610,299.0
24611,299.0
24612,300.0
24613,300.0
24614,299.0
24615,299.0
24616,299.0
24617,300.0
24618,300.0
24619,299.0
24620,300.0
24621,299.0
24622,299.0
24623,299.0
24624,299.0
24625,300.0
24626,299.0
24627,299.0
24628,300.0
24629,300.0
24630,300.0
24631,301.0
24632,301.0
24633,299.0
24634,301.0
24635,300.0
24636,300.0
24637,301.0
24638,300.0
24639,301.0
24640,301.0
24641,300.0
24642,301.0
24643,300.0
24644,299.0
24645,299.0
24646,299.0
24647,300.0
24648,300.0
24649,301.0
24650,299.0
24651,301.0
24652,300.0
24653,299.0
24654,301.0
24655,301.0
24656,301.0
24657,301.0
24658,300.0
24659,300.0
24660,300.0
24661,301.0
24662,301.0
24663,300.0
24664,301.0
24665,300.0
24666,300.0
24667,301.0
24668,301.0
24669,301.0
24670,301.0
24671,300.0
24672,300.0
24673,301.0
24674,300.0
24675,301.0
24676,300.0
24677,300.0
24678,301.0
24679,301.0
24680,300.0
24681,301.0
24682,300.0
24683,301.0
24684,300.0
24685,300.0
24686,301.0
24687,301.0
24688,300.0
24689,301.0
24690,301.0
24691,300.0
24692,301.0
24693,300.0
24694,301.0
24695,300.0
24696,301.0
24697,301.0
24698,300.0
24699,301.0
24700,301.0
24701,301.0
24702,300.0
24703,300.0
24704,300.0
24705,301.0
24706,301.0
24707,301.0
24708,300.0
24709,301.0
24710,300.0
24711,300.0
24712,300.0
24713,300.0
24714,301.0
24715,301.0
24716,301.0
24717,300.0
24718,301.0
24719,301.0
24720,301.0
24721,300.0
24722,301.0
24723,300.0
24724,301.0
24725,300.0
24726,300.0
24727,300.0
24728,300.0
24729,300.0
24730,301.0
24731,301.0
24732,301.0
24733,301.0
24734,301.0
24735,300.0
24736,300.0
24737,300.0
24738,300.0
24739,300.0
24740,301.0
24741,301.0
24742,301.0
24743,300.0
24744,300.0
24745,301.0
24746,301.0
24747,300.0
24748,301.0
24749,301.0
24750,300.0
24751,301.0
24752,301.0
24753,300.0
24754,301.0
24755,301.0
24756,301.0
24757,301.0
24758,301.0
24759,301.0
24760,300.0
24761,300.0
24762,301.0
24763,300.0
24764,301.0
24765,300.0
24766,301.0
24767,300.0
24768,301.0
24769,301.0
24770,301.0
24771,300.0
24772,300.0
24773,301.0
24774,301.0
24775,300.0
24776,300.0
24777,300.0
24778,301.0
24779,300.0
24780,302.0
24781,301.0
24782,301.0
24783,301.0
24784,302.0
24785,300.0
24786,301.0
24787,301.0
24788,302.0
24789,302.0
24790,302.0
24791,301.0
24792,302.0
24793,302.0
24794,301.0
24795,301.0
24796,302.0
24797,301.0
24798,301.0
24799,300.0
24800,302.0
24801,302.0
24802,302.0
24803,302.0
24804,302.0
24805,301.0
24806,302.0
24807,302.0
24808,301.0
24809,302.0
24810,302.0
24811,302.0
24812,302.0
24813,301.0
24814,302.0
24815,302.0
24816,302.0
24817,302.0
24818,301.0
24819,302.0
24820,301.0
24821,302.0
24822,301.0
24823,301.0
24824,302.0
24825,302.0
24826,302.0
24827,301.0
24828,302.0
24829,302.0
24830,302.0
24831,302.0
24832,301.0
24833,301.0
24834,302.0
24835,301.0
24836,302.0
24837,302.0
24838,302.0
24839,302.0
24840,302.0
24841,302.0
24842,301.0
24843,302.0
24844,301.0
24845,301.0
24846,302.0
24847,301.0
24848,302.0
24849,302.0
24850,302.0
24851,302.0
24852,302.0
24853,301.0
24854,302.0
24855,301.0
24856,301.0
24857,302.0
24858,302.0
24859,302.0
24860,302.0
24861,301.0
24862,302.0
24863,301.0
24864,302.0
24865,302.0
24866,302.0
24867,301.0
24868,302.0
24869,301.0
24870,301.0
24871,301.0
24872,302.0
24873,301.0
24874,302.0
24875,302.0
24876,302.0
24877,302.0
24878,301.0
24879,302.0
24880,302.0
24881,302.0
24882,302.0
24883,302.0
24884,301.0
24885,302.0
24886,301.0
24887,302.0
24888,302.0
24889,301.0
24890,301.0
24891,302.0
24892,302.0
24893,301.0
24894,302.0
24895,302.0
24896,302.0
24897,301.0
24898,301.0
24899,301.0
24900,302.0
24901,302.0
24902,301.0
24903,301.0
24904,302.0
24905,302.0
24906,301.0
24907,302.0
24908,302.0
24909,302.0
24910,301.0
24911,302.0
24912,301.0
24913,302.0
24914,301.0
24915,302.0
24916,301.0
24917,301.0
24918,301.0
24919,302.0
24920,301.0
24921,302.0
24922,302.0
24923,302.0
24924,302.0
24925,302.0
24926,301.0
24927,301.0
24928,302.0
24929,302.0
24930,301.0
24931,301.0
24932,302.0
24933,302.0
24934,301.0
24935,302.0
24936,302.0
24937,301.0
24938,301.0
24939,301.0
24940,301.0
24941,302.0
24942,302.0
24943,302.0
24944,301.0
24945,302.0
24946,301.0
24947,301.0
24948,301.0
24949,302.0
24950,302.0
24951,302.0
24952,302.0
24953,301.0
24954,301.0
24955,302.0
24956,302.0
24957,301.0
24958,301.0
24959,301.0
24960,301.0
24961,302.0
24962,302.0
24963,302.0
24964,302.0
24965,301.0
24966,301.0
24967,303.0
24968,302.0
24969,302.0
24970,301.0
24971,303.0
24972,301.0
24973,303.0
24974,302.0
24975,303.0
24976,301.0
24977,302.0
24978,301.0
24979,302.0
24980,302.0
24981,303.0
24982,302.0
24983,302.0
24984,301.0
24985,301.0
24986,303.0
24987,301.0
24988,303.0
24989,301.0
24990,302.0
24991,303.0
24992,303.0
24993,303.0
24994,303.0
24995,302.0
24996,302.0
24997,303.0
24998,303.0
24999,303.0
25000,303.0
25001,302.0
25002,302.0
25003,303.0
25004,303.0
25005,303.0
25006,303.0
25007,303.0
25008,303.0
25009,303.0
25010,302.0
25011,303.0
25012,303.0
25013,302.0
25014,303.0
25015,302.0
25016,302.0
25017,302.0
25018,303.0
25019,302.0
25020,303.0
25021,302.0
25022,302.0
25023,302.0
25024,303.0
25025,303.0
25026,303.0
25027,302.0
25028,303.0
25029,303.0
25030,302.0
25031,303.0
25032,303.0
25033,303.0
25034,302.0
25035,303.0
25036,303.0
25037,302.0
25038,303.0
25039,303.0
25040,302.0
25041,302.0
25042,303.0
25043,302.0
25044,302.0
25045,303.0
25046,303.0
25047,302.0
25048,303.0
25049,302.0
25050,302.0
25051,303.0
25052,303.0
25053,303.0
25054,303.0
25055,302.0
25056,303.0
25057,303.0
25058,302.0
25059,303.0
25060,302.0
25061,303.0
25062,303.0
25063,303.0
25064,303.0
25065,302.0
25066,302.0
25067,303.0
25068,302.0
25069,302.0
25070,302.0
25071,303.0
25072,302.0
25073,303.0
25074,303.0
25075,302.0
25076,303.0
25077,303.0
25078,302.0
25079,302.0
25080,303.0
25081,303.0
25082,302.0
25083,302.0
25084,302.0
25085,303.0
25086,302.0
25087,302.0
25088,302.0
25089,302.0
25090,303.0
25091,302.0
25092,303.0
25093,303.0
25094,303.0
25095,302.0
25096,303.0
25097,303.0
25098,303.0
25099,302.0
25100,302.0
25101,303.0
25102,303.0
25103,303.0
25104,302.0
25105,302.0
25106,303.0
25107,303.0
25108,303.0
25109,302.0
25110,303.0
25111,302.0
25112,303.0
25113,302.0
25114,302.0
25115,303.0
25116,302.0
25117,303.0
25118,302.0
25119,303.0
25120,303.0
25121,303.0
25122,303.0
25123,302.0
25124,303.0
25125,303.0
25126,302.0
25127,303.0
25128,303.0
25129,303.0
25130,303.0
25131,302.0
25132,303.0
25133,303.0
25134,303.0
25135,303.0
25136,303.0
25137,302.0
25138,303.0
25139,303.0
25140,302.0
25141,302.0
25142,302.0
25143,302.0
25144,303.0
25145,303.0
25146,303.0
25147,302.0
25148,302.0
25149,303.0
25150,302.0
25151,302.0
25152,302.0
25153,303.0
25154,302.0
25155,302.0
25156,303.0
25157,302.0
25158,302.0
25159,302.0
25160,302.0
25161,302.0
25162,302.0
25163,303.0
25164,302.0
25165,302.0
25166,303.0
25167,303.0
25168,302.0
25169,302.0
25170,302.0
25171,303.0
25172,302.0
25173,303.0
25174,302.0
25175,303.0
25176,302.0
25177,302.0
25178,303.0
25179,303.0
25180,302.0
25181,303.0
25182,303.0
25183,303.0
25184,303.0
25185,302.0
25186,302.0
25187,303.0
25188,303.0
25189,303.0
25190,303.0
25191,303.0
25192,302.0
25193,302.0
25194,302.0
25195,302.0
25196,303.0
25197,303.0
25198,302.0
25199,302.0
25200,302.0
25201,304.0
25202,302.0
25203,302.0
25204,303.0
25205,304.0
25206,304.0
25207,303.0
25208,303.0
25209,303.0
25210,304.0
25211,302.0
25212,304.0
25213,302.0
25214,302.0
25215,302.0
25216,303.0
25217,303.0
25218,303.0
25219,303.0
25220,303.0
25221,303.0
25222,303.0
25223,303.0
25224,304.0
25225,303.0
25226,303.0
25227,304.0
25228,304.0
25229,303.0
25230,304.0
25231,303.0
25232,303.0
25233,303.0
25234,304.0
25235,303.0
25236,303.0
25237,304.0
25238,304.0
25239,303.0
25240,303.0
25241,303.0
25242,303.0
25243,304.0
25244,304.0
25245,303.0
25246,304.0
25247,303.0
25248,304.0
25249,304.0
25250,304.0
25251,304.0
25252,304.0
25253,303.0
25254,304.0
25255,304.0
25256,303.0
25257,303.0
25258,304.0
25259,304.0
25260,304.0
25261,303.0
25262,303.0
25263,303.0
25264,303.0
25265,304.0
25266,303.0
25267,303.0
25268,303.0
25269,304.0
25270,303.0
25271,303.0
25272,303.0
25273,303.0
25274,303.0
25275,303.0
25276,303.0
25277,304.0
25278,303.0
25279,303.0
25280,304.0
25281,304.0
25282,304.0
25283,303.0
25284,304.0
25285,304.0
25286,303.0
25287,303.0
25288,303.0
25289,304.0
25290,303.0
25291,304.0
25292,303.0
25293,303.0
25294,304.0
25295,303.0
25296,303.0
25297,304.0
25298,304.0
25299,304.0
25300,304.0
25301,303.0
25302,304.0
25303,304.0
25304,304.0
25305,303.0
25306,303.0
25307,303.0
25308,303.0
25309,304.0
25310,303.0
25311,304.0
25312,304.0
25313,303.0
25314,303.0
25315,303.0
25316,303.0
25317,303.0
25318,303.0
25319,303.0
25320,303.0
25321,303.0
25322,304.0
25323,303.0
25324,304.0
25325,303.0
25326,303.0
25327,303.0
25328,303.0
25329,304.0
25330,303.0
25331,304.0
25332,303.0
25333,304.0
25334,303.0
25335,304.0
25336,303.0
25337,304.0
25338,303.0
25339,304.0
25340,304.0
25341,304.0
25342,304.0
25343,304.0
25344,303.0
25345,304.0
25346,304.0
25347,303.0
25348,303.0
25349,303.0
25350,303.0
25351,304.0
25352,304.0
25353,304.0
25354,304.0
25355,304.0
25356,304.0
25357,304.0
25358,303.0
25359,303.0
25360,304.0
25361,303.0
25362,303.0
25363,303.0
25364,304.0
25365,303.0
25366,303.0
25367,303.0
25368,304.0
25369,303.0
25370,304.0
25371,304.0
25372,304.0
25373,304.0
25374,304.0
25375,303.0
25376,304.0
25377,304.0
25378,303.0
25379,304.0
25380,303.0
25381,304.0
25382,304.0
25383,303.0
25384,304.0
25385,304.0
25386,304.0
25387,304.0
25388,303.0
25389,304.0
25390,304.0
25391,303.0
25392,303.0
25393,304.0
25394,303.0
25395,304.0
25396,304.0
25397,303.0
25398,304.0
25399,304.0
25400,304.0
25401,303.0
25402,303.0
25403,304.0
25404,303.0
25405,303.0
25406,303.0
25407,304.0
25408,304.0
25409,304.0
25410,303.0
25411,303.0
25412,304.0
25413,304.0
25414,303.0
25415,303.0
25416,303.0
25417,304.0
25418,303.0
25419,303.0
25420,304.0
25421,304.0
25422,303.0
25423,304.0
25424,303.0
25425,304.0
25426,304.0
25427,304.0
25428,303.0
25429,303.0
25430,303.0
25431,304.0
25432,304.0
25433,304.0
25434,303.0
25435,303.0
25436,304.0
25437,303.0
25438,303.0
25439,304.0
25440,304.0
25441,305.0
25442,304.0
25443,304.0
25444,305.0
25445,304.0
25446,305.0
25447,303.0
25448,304.0
25449,304.0
25450,305.0
25451,304.0
25452,305.0
25453,304.0
25454,305.0
25455,304.0
25456,304.0
25457,305.0
25458,304.0
25459,305.0
25460,304.0
25461,305.0
25462,304.0
25463,304.0
25464,305.0
25465,304.0
25466,304.0
25467,304.0
25468,304.0
25469,304.0
25470,305.0
25471,305.0
25472,304.0
25473,305.0
25474,305.0
25475,304.0
25476,305.0
25477,305.0
25478,305.0
25479,305.0
25480,305.0
25481,305.0
25482,304.0
25483,305.0
25484,305.0
25485,305.0
25486,304.0
25487,304.0
25488,304.0
25489,304.0
25490,305.0
25491,304.0
25492,304.0
25493,305.0
25494,305.0
25495,304.0
25496,305.0
25497,304.0
25498,304.0
25499,305.0
25500,304.0
25501,304.0
25502,304.0
25503,305.0
25504,304.0
25505,304.0
25506,304.0
25507,304.0
25508,305.0
25509,304.0
25510,305.0
25511,304.0
25512,304.0
25513,304.0
25514,305.0
25515,304.0
25516,304.0
25517,305.0
25518,304.0
25519,305.0
25520,305.0
25521,304.0
25522,304.0
25523,304.0
25524,305.0
25525,305.0
25526,304.0
25527,304.0
25528,304.0
25529,305.0
25530,305.0
25531,304.0
25532,304.0
25533,305.0
25534,304.0
25535,304.0
25536,305.0
25537,305.0
25538,304.0
25539,305.0
25540,304.0
25541,304.0
25542,304.0
25543,305.0
25544,305.0
25545,305.0
25546,305.0
25547,304.0
25548,305.0
25549,305.0
25550,304.0
25551,304.0
25552,305.0
25553,305.0
25554,304.0
25555,304.0
25556,304.0
25557,305.0
25558,305.0
25559,305.0
25560,304.0
25561,305.0
25562,305.0
25563,305.0
25564,304.0
25565,304.0
25566,304.0
25567,305.0
25568,304.0
25569,305.0
25570,304.0
25571,304.0
25572,304.0
25573,304.0
25574,305.0
25575,305.0
25576,304.0
25577,304.0
25578,305.0
25579,304.0
25580,305.0
25581,305.0
25582,304.0
25583,305.0
25584,304.0
25585,305.0
25586,305.0
25587,305.0
25588,304.0
25589,304.0
25590,305.0
25591,305.0
25592,306.0
25593,304.0
25594,306.0
25595,304.0
25596,304.0
25597,305.0
25598,304.0
25599,304.0
25600,305.0
25601,306.0
25602,305.0
25603,305.0
25604,305.0
25605,305.0
25606,304.0
25607,305.0
25608,305.0
25609,304.0
25610,305.0
25611,304.0
25612,306.0
25613,305.0
25614,304.0
25615,306.0
25616,305.0
25617,305.0
25618,305.0
25619,305.0
25620,305.0
25621,305.0
25622,305.0
25623,306.0
25624,305.0
25625,306.0
25626,306.0
25627,305.0
25628,305.0
25629,306.0
25630,305.0
25631,306.0
25632,306.0
25633,305.0
25634,306.0
25635,305.0
25636,305.0
25637,305.0
25638,305.0
25639,305.0
25640,306.0
25641,305.0
25642,305.0
25643,306.0
25644,305.0
25645,305.0
25646,306.0
25647,305.0
25648,305.0
25649,306.0
25650,306.0
25651,305.0
25652,306.0
25653,306.0
25654,306.0
25655,306.0
25656,305.0
25657,306.0
25658,305.0
25659,306.0
25660,305.0
25661,306.0
25662,305.0
25663,306.0
25664,305.0
25665,305.0
25666,305.0
25667,305.0
25668,305.0
25669,305.0
25670,305.0
25671,306.0
25672,306.0
25673,306.0
25674,306.0
25675,305.0
25676,306.0
25677,306.0
25678,306.0
25679,306.0
25680,305.0
25681,305.0
25682,306.0
25683,306.0
25684,305.0
25685,305.0
25686,305.0
25687,306.0
25688,305.0
25689,305.0
25690,306.0
25691,306.0
25692,306.0
25693,305.0
25694,306.0
25695,306.0
25696,306.0
25697,306.0
25698,306.0
25699,305.0
25700,306.0
25701,306.0
25702,305.0
25703,306.0
25704,306.0
25705,306.0
25706,306.0
25707,305.0
25708,305.0
25709,306.0
25710,306.0
25711,305.0
25712,305.0
25713,306.0
25714,306.0
25715,306.0
25716,305.0
25717,305.0
25718,305.0
25719,306.0
25720,306.0
25721,305.0
25722,306.0
25723,305.0
25724,305.0
25725,306.0
25726,305.0
25727,305.0
25728,306.0
25729,306.0
25730,306.0
25731,306.0
25732,305.0
25733,306.0
25734,305.0
25735,305.0
25736,306.0
25737,305.0
25738,305.0
25739,305.0
25740,307.0
25741,306.0
25742,306.0
25743,307.0
25744,307.0
25745,306.0
25746,307.0
25747,306.0
25748,307.0
25749,306.0
25750,305.0
25751,305.0
25752,305.0
25753,306.0
25754,305.0
25755,306.0
25756,305.0
25757,306.0
25758,307.0
25759,306.0
25760,306.0
25761,306.0
25762,307.0
25763,307.0
25764,307.0
25765,306.0
25766,306.0
25767,307.0
25768,305.0
25769,306.0
25770,306.0
25771,307.0
25772,307.0
25773,306.0
25774,307.0
25775,307.0
25776,307.0
25777,307.0
25778,306.0
25779,306.0
25780,307.0
25781,306.0
25782,306.0
25783,307.0
25784,307.0
25785,307.0
25786,307.0
25787,307.0
25788,306.0
25789,306.0
25790,306.0
25791,306.0
25792,306.0
25793,307.0
25794,307.0
25795,306.0
25796,306.0
25797,306.0
25798,307.0
25799,306.0
25800,306.0
25801,306.0
25802,307.0
25803,307.0
25804,307.0
25805,307.0
25806,306.0
25807,307.0
25808,307.0
25809,306.0
25810,306.0
25811,306.0
25812,307.0
25813,307.0
25814,306.0
25815,306.0
25816,306.0
25817,306.0
25818,306.0
25819,306.0
25820,306.0
25821,307.0
25822,307.0
25823,307.0
25824,306.0
25825,306.0
25826,307.0
25827,306.0
25828,306.0
25829,307.0
25830,307.0
25831,307.0
25832,307.0
25833,306.0
25834,307.0
25835,306.0
25836,306.0
25837,306.0
25838,306.0
25839,306.0
25840,307.0
25841,307.0
25842,307.0
25843,307.0
25844,307.0
25845,306.0
25846,306.0
25847,307.0
25848,306.0
25849,306.0
25850,306.0
25851,306.0
25852,306.0
25853,306.0
25854,306.0
25855,306.0
25856,306.0
25857,306.0
25858,307.0
25859,306.0
25860,306.0
25861,308.0
25862,307.0
25863,308.0
25864,308.0
25865,308.0
25866,308.0
25867,308.0
25868,307.0
25869,307.0
25870,308.0
25871,308.0
25872,308.0
25873,307.0
25874,306.0
25875,308.0
