"Estado","Fecha","CasosAcumulados","Gompertz","Gompertz_IC99_inf","Gompertz_IC99_sup","PrediccionTotal","PrediccionTotal_IC99_inf","PrediccionTotal_IC99_sup","DondeVa","Fecha_Pico","Casos_Acum_al_Pico","Casos_Entre_1_Sem_antes_y_el_Pico","Fecha_Terminacion_Epidemia","Casos_Por_Millon","Casos_Acum_01_Junio"
"AGUASCALIENTES","2020-08-30","5888","7674.81985397731","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-08-31","5987","7714.86836791735","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-01","6054","7755.06828099429","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-02","6121","7795.41986616297","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-03","6196","7835.92339558182","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-04","6241","7876.5791406081","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-05","6262","7917.38737179301","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-06","6288","7958.3483588769","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-07","6364","7999.46237078444","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-08","6418","8040.72967561986","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-09","6481","8082.15054066219","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-10","6537","8123.72523236046","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-11","6584","8165.45401632895","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-12","6602","8207.33715734253","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-13","6617","8249.37491933189","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-14","6688","8291.56756537887","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-15","6710","8333.91535771177","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-16","6741","8376.41855770066","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-17","6827","8419.07742585278","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-18","6881","8461.89222180788","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-19","6918","8504.86320433361","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-20","6957","8547.99063132089","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-21","7034","8591.27475977939","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-22","7104","8634.71584583289","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-23","7180","8678.31414471478","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-24","7256","8722.0699107635","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-25","7304","8765.98339741804","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-26","7330","8810.05485721341","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-27","7355","8854.28454177618","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-28","7453","8898.67270182003","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-29","7548","8943.21958714125","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-09-30","7636","8987.92544661434","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-01","7690","9032.79052818763","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-02","7754","9077.81507887879","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-03","7771","9122.99934477053","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-04","7812","9168.34357100622","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-05","7906","9213.84800178553","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-06","7992","9259.51288036011","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-07","8063","9305.33844902931","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-08","8143","9351.32494913581","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-09","8210","9397.47262106147","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-10","8230","9443.78170422297","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-11","8285","9490.25243706764","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-12","8392","9536.88505706919","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-13","8485","9583.67980072358","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-14","8585","9630.63690354477","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-15","8675","9677.75660006062","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-16","8757","9725.0391238087","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-17","8790","9772.48470733221","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-18","8838","9820.09358217587","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-19","8986","9867.86597888178","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-20","9080","9915.80212698546","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-21","9194","9963.90225501169","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-22","9314","10012.1665904706","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-23","9436","10060.5953598535","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-24","9492","10109.1887886291","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-25","9534","10157.9471012395","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-26","9731","10206.870521096","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-27","9916","10255.9592705754","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-28","10076","10305.2135710162","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-29","10249","10354.6336427145","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-30","10409","10404.2197049202","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-10-31","10470","10453.971975833","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-01","10520","10503.8906725989","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-02","10718","10553.9760113062","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-03","10925","10604.2282069817","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-04","11111","10654.6474735869","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-05","11275","10705.2340240146","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-06","11452","10755.9880700847","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-07","11502","10806.9098225405","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-08","11571","10857.9994910457","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-09","11839","10909.2572841799","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-10","12058","10960.6834094355","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-11","12252","11012.2780732138","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-12","12449","11064.0414808215","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-13","12606","11115.9738364672","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-14","12662","11168.0753432579","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-15","12711","11220.3462031951","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-16","12792","11272.7866171716","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-17","13072","11325.3967849681","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-18","13316","11378.1769052494","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-19","13532","11431.1271755612","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-20","13724","11484.2477923266","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-21","13769","11537.5389508427","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-22","13828","11591.0008452773","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
"AGUASCALIENTES","2020-11-23","14113","11644.6336686653","","","294770","145765.427580799","430999.123814817","74.6","2023-02-24","108440","1084","2028-11-04","44969.9","4627"
