date,state,ML,ML_SPLINE,Low_90,High_90,Low_50,High_50
2022-02-04,BAJA CALIFORNIA SUR,0.1,0.09188623768176407,0.0,0.48,0.0,0.2
2022-02-05,BAJA CALIFORNIA SUR,0.13,0.13470153381792732,0.0,0.5,0.0,0.22
2022-02-06,BAJA CALIFORNIA SUR,0.21,0.21179811703731086,0.0,0.61,0.05,0.32
2022-02-07,BAJA CALIFORNIA SUR,0.29,0.28729776846265115,0.0,0.72,0.12,0.44
2022-02-08,BAJA CALIFORNIA SUR,0.33,0.330885661064133,0.0,0.78,0.14,0.49
2022-02-09,BAJA CALIFORNIA SUR,0.34,0.33450053520173517,0.0,0.81,0.1,0.47000000000000003
2022-02-10,BAJA CALIFORNIA SUR,0.3,0.306947572108322,0.0,0.79,0.1,0.46
2022-02-11,BAJA CALIFORNIA SUR,0.3,0.3022441491185062,0.0,0.81,0.08,0.45
2022-02-12,BAJA CALIFORNIA SUR,0.37,0.36399730405682573,0.0,0.87,0.11,0.51
2022-02-13,BAJA CALIFORNIA SUR,0.45,0.4489605206057705,0.0,0.9500000000000001,0.18,0.61
2022-02-14,BAJA CALIFORNIA SUR,0.49,0.4921738939123186,0.0,0.98,0.22,0.66
2022-02-15,BAJA CALIFORNIA SUR,0.45,0.4521011988262153,0.0,0.96,0.17,0.61
2022-02-16,BAJA CALIFORNIA SUR,0.38,0.38090092900827616,0.0,0.91,0.12,0.54
2022-02-17,BAJA CALIFORNIA SUR,0.35000000000000003,0.3438480021163206,0.0,0.9,0.15,0.56
2022-02-18,BAJA CALIFORNIA SUR,0.36,0.364988312985114,0.0,0.92,0.14,0.56
2022-02-19,BAJA CALIFORNIA SUR,0.44,0.43729531683570316,0.0,0.99,0.18,0.63
2022-02-20,BAJA CALIFORNIA SUR,0.46,0.4706817332573142,0.0,1.01,0.18,0.64
2022-02-21,BAJA CALIFORNIA SUR,0.42,0.39633849932919823,0.0,0.98,0.14,0.59
2022-02-22,BAJA CALIFORNIA SUR,0.28,0.2946336325295035,0.0,0.88,0.07,0.47000000000000003
2022-02-23,BAJA CALIFORNIA SUR,0.2,0.21199245096226998,0.0,0.78,0.01,0.35000000000000003
2022-02-24,BAJA CALIFORNIA SUR,0.19,0.17584374753851617,0.0,0.75,0.0,0.32
2022-02-25,BAJA CALIFORNIA SUR,0.21,0.20185354176798265,0.0,0.76,0.01,0.34
2022-02-26,BAJA CALIFORNIA SUR,0.25,0.2586367595552996,0.0,0.8300000000000001,0.05,0.41000000000000003
2022-02-27,BAJA CALIFORNIA SUR,0.29,0.3030455534038196,0.0,0.89,0.09,0.48
2022-02-28,BAJA CALIFORNIA SUR,0.31,0.3029828654099443,0.0,0.93,0.07,0.49
2022-03-01,BAJA CALIFORNIA SUR,0.28,0.2705547960422707,0.0,0.91,0.08,0.48
2022-03-02,BAJA CALIFORNIA SUR,0.23,0.22891823536244477,0.0,0.85,0.03,0.4
2022-03-03,BAJA CALIFORNIA SUR,0.2,0.20123007343211252,0.0,0.8,0.0,0.34
2022-03-04,BAJA CALIFORNIA SUR,0.2,0.2037363395126915,0.0,0.8,0.01,0.35000000000000003
2022-03-05,BAJA CALIFORNIA SUR,0.22,0.2250396196646854,0.0,0.8200000000000001,0.02,0.37
2022-03-06,BAJA CALIFORNIA SUR,0.24,0.24683163914836964,0.0,0.87,0.08,0.45
2022-03-07,BAJA CALIFORNIA SUR,0.26,0.2552351476391998,0.0,0.9,0.07,0.46
2022-03-08,BAJA CALIFORNIA SUR,0.27,0.2540969924733528,0.0,0.9400000000000001,0.06,0.47000000000000003
2022-03-09,BAJA CALIFORNIA SUR,0.26,0.2516950454021859,0.0,0.93,0.02,0.43
2022-03-10,BAJA CALIFORNIA SUR,0.24,0.25478691196533615,0.0,0.92,0.03,0.43
2022-03-11,BAJA CALIFORNIA SUR,0.25,0.2640491328555603,0.0,0.9400000000000001,0.02,0.43
2022-03-12,BAJA CALIFORNIA SUR,0.27,0.2786379825538947,0.0,0.98,0.04,0.47000000000000003
2022-03-13,BAJA CALIFORNIA SUR,0.31,0.296868948099489,0.0,1.05,0.1,0.56
2022-03-14,BAJA CALIFORNIA SUR,0.33,0.3136943667639447,0.0,1.09,0.12,0.6
2022-03-15,BAJA CALIFORNIA SUR,0.33,0.32322578837697635,0.0,1.11,0.12,0.61
2022-03-16,BAJA CALIFORNIA SUR,0.31,0.31957476276829877,0.0,1.09,0.1,0.58
2022-03-17,BAJA CALIFORNIA SUR,0.29,0.3009239170844169,0.0,1.08,0.07,0.54
2022-03-18,BAJA CALIFORNIA SUR,0.27,0.28174018773899767,0.0,1.06,0.05,0.51
2022-03-19,BAJA CALIFORNIA SUR,0.29,0.28056158846249846,0.0,1.09,0.05,0.53
2022-03-20,BAJA CALIFORNIA SUR,0.32,0.3082397130950138,0.0,1.1500000000000001,0.05,0.56
2022-03-21,BAJA CALIFORNIA SUR,0.35000000000000003,0.34488047591518717,0.0,1.2,0.11,0.64
2022-03-22,BAJA CALIFORNIA SUR,0.35000000000000003,0.36290337131129907,0.0,1.2,0.07,0.61
2022-03-23,BAJA CALIFORNIA SUR,0.34,0.34382530450482546,0.0,1.21,0.09,0.63
2022-03-24,BAJA CALIFORNIA SUR,0.31,0.3055528240500245,0.0,1.18,0.07,0.59
2022-03-25,BAJA CALIFORNIA SUR,0.28,0.2750898893343494,0.0,1.1500000000000001,0.05,0.55
2022-03-26,BAJA CALIFORNIA SUR,0.27,0.27283441838558337,0.0,1.1400000000000001,0.06,0.55
2022-03-27,BAJA CALIFORNIA SUR,0.3,0.2927601637928283,0.0,1.19,0.05,0.5700000000000001
2022-03-28,BAJA CALIFORNIA SUR,0.31,0.32223483678551623,0.0,1.22,0.08,0.61
2022-03-29,BAJA CALIFORNIA SUR,0.34,0.3486261485930787,0.0,1.27,0.08,0.64
2022-03-30,BAJA CALIFORNIA SUR,0.37,0.36275711976863617,0.0,1.31,0.08,0.67
2022-03-31,BAJA CALIFORNIA SUR,0.39,0.3692720081600625,0.0,1.34,0.09,0.6900000000000001
2022-04-01,BAJA CALIFORNIA SUR,0.37,0.37627038093892007,0.0,1.33,0.08,0.68
2022-04-02,BAJA CALIFORNIA SUR,0.38,0.3894190988061592,0.0,1.36,0.09,0.7000000000000001
2022-04-03,BAJA CALIFORNIA SUR,0.4,0.4046541965802802,0.0,1.3800000000000001,0.1,0.72
2022-04-04,BAJA CALIFORNIA SUR,0.41000000000000003,0.41547900260917076,0.0,1.4000000000000001,0.11,0.74
2022-04-05,BAJA CALIFORNIA SUR,0.43,0.415396845240719,0.0,1.41,0.12,0.76
2022-04-06,BAJA CALIFORNIA SUR,0.4,0.400366001318679,0.0,1.41,0.08,0.72
2022-04-07,BAJA CALIFORNIA SUR,0.38,0.3761645416702691,0.0,1.4000000000000001,0.1,0.73
2022-04-08,BAJA CALIFORNIA SUR,0.34,0.3510254856185741,0.0,1.36,0.07,0.68
2022-04-09,BAJA CALIFORNIA SUR,0.33,0.3317035263538053,0.0,1.36,0.09,0.6900000000000001
2022-04-10,BAJA CALIFORNIA SUR,0.32,0.3190400525346816,0.0,1.35,0.05,0.65
2022-04-11,BAJA CALIFORNIA SUR,0.32,0.31239812668704847,0.0,1.35,0.07,0.66
2022-04-12,BAJA CALIFORNIA SUR,0.31,0.31114081133675153,0.0,1.34,0.04,0.63
2022-04-13,BAJA CALIFORNIA SUR,0.32,0.31463116900963617,0.0,1.36,0.05,0.65
2022-04-14,BAJA CALIFORNIA SUR,0.31,0.3222322622315482,0.0,1.36,0.06,0.65
2022-04-15,BAJA CALIFORNIA SUR,0.34,0.3333071535283329,0.0,1.41,0.06,0.68
2022-04-16,BAJA CALIFORNIA SUR,0.34,0.3477667495825711,0.0,1.43,0.06,0.6900000000000001
2022-04-17,BAJA CALIFORNIA SUR,0.38,0.3677133337037844,0.0,1.47,0.07,0.73
2022-04-18,BAJA CALIFORNIA SUR,0.39,0.39579703335822947,0.0,1.49,0.07,0.74
2022-04-19,BAJA CALIFORNIA SUR,0.43,0.434667976012163,0.0,1.54,0.12,0.81
2022-04-20,BAJA CALIFORNIA SUR,0.49,0.48697628913184166,0.0,1.58,0.12,0.84
2022-04-21,BAJA CALIFORNIA SUR,0.56,0.5553721001835223,0.0,1.6300000000000001,0.2,0.9400000000000001
2022-04-22,BAJA CALIFORNIA SUR,0.63,0.635687636201317,0.0,1.67,0.17,0.9400000000000001
2022-04-23,BAJA CALIFORNIA SUR,0.7000000000000001,0.6964835224907586,0.0,1.71,0.21,1.0
2022-04-24,BAJA CALIFORNIA SUR,0.71,0.7083892832942487,0.0,1.71,0.24,1.03
2022-04-25,BAJA CALIFORNIA SUR,0.67,0.6775816403302393,0.0,1.68,0.18,0.96
2022-04-26,BAJA CALIFORNIA SUR,0.62,0.6194046712460691,0.0,1.6500000000000001,0.2,0.96
2022-04-27,BAJA CALIFORNIA SUR,0.56,0.5503246799285703,0.0,1.62,0.14,0.89
2022-04-28,BAJA CALIFORNIA SUR,0.49,0.4870885268244481,0.0,1.6,0.18,0.91
2022-04-29,BAJA CALIFORNIA SUR,0.43,0.4522412410214047,0.0,1.58,0.11,0.8300000000000001
2022-04-30,BAJA CALIFORNIA SUR,0.51,0.4915205261711335,0.0,1.62,0.1,0.85
2022-05-01,BAJA CALIFORNIA SUR,0.59,0.5923512339049893,0.0,1.67,0.16,0.93
2022-05-02,BAJA CALIFORNIA SUR,0.6,0.6066889338056919,0.0,1.67,0.21,0.98
2022-05-03,BAJA CALIFORNIA SUR,0.68,0.6711335603686766,0.0,1.71,0.17,0.97
2022-05-04,BAJA CALIFORNIA SUR,0.62,0.6284461213627123,0.0,1.68,0.17,0.9500000000000001
2022-05-05,BAJA CALIFORNIA SUR,0.63,0.6269275196354792,0.0,1.69,0.22,1.0
2022-05-06,BAJA CALIFORNIA SUR,0.7000000000000001,0.6911904066854058,0.0,1.73,0.17,0.98
2022-05-07,BAJA CALIFORNIA SUR,0.77,0.7881180992117613,0.0,1.77,0.21,1.04
2022-05-08,BAJA CALIFORNIA SUR,0.92,0.9031263659941671,0.0,1.87,0.36,1.23
2022-05-09,BAJA CALIFORNIA SUR,1.01,1.0200104632657874,0.01,1.94,0.52,1.4000000000000001
2022-05-10,BAJA CALIFORNIA SUR,1.1,1.097551144993612,0.06,2.0300000000000002,0.5700000000000001,1.46
2022-05-11,BAJA CALIFORNIA SUR,1.1300000000000001,1.1240211498484278,0.06,2.04,0.58,1.47
2022-05-12,BAJA CALIFORNIA SUR,1.19,1.2012564650274167,0.09,2.1,0.64,1.53
2022-05-13,BAJA CALIFORNIA SUR,1.36,1.349161917778223,0.21,2.29,0.89,1.77
2022-05-14,BAJA CALIFORNIA SUR,1.53,1.539836818143635,0.41000000000000003,2.5,1.01,1.8800000000000001
2022-05-15,BAJA CALIFORNIA SUR,1.7,1.6905613326005433,0.6,2.65,1.23,2.07
2022-05-16,BAJA CALIFORNIA SUR,1.77,1.7751339231105527,0.72,2.7,1.32,2.13
2022-05-17,BAJA CALIFORNIA SUR,1.79,1.7915874216043373,0.79,2.7,1.3,2.09
2022-05-18,BAJA CALIFORNIA SUR,1.77,1.7665918360817008,0.8,2.65,1.33,2.09
2022-05-19,BAJA CALIFORNIA SUR,1.76,1.758742654787671,0.79,2.59,1.31,2.05
2022-05-20,BAJA CALIFORNIA SUR,1.81,1.8098074950440388,0.91,2.65,1.36,2.08
2022-05-21,BAJA CALIFORNIA SUR,1.86,1.8678252251698497,0.97,2.66,1.42,2.12
2022-05-22,BAJA CALIFORNIA SUR,1.87,1.8741543786946486,1.01,2.65,1.53,2.2
2022-05-23,BAJA CALIFORNIA SUR,1.85,1.8371608989927277,1.03,2.62,1.44,2.1
2022-05-24,BAJA CALIFORNIA SUR,1.8,1.7819625818995628,0.99,2.54,1.41,2.05
2022-05-25,BAJA CALIFORNIA SUR,1.71,1.7332810143829294,0.9,2.42,1.31,1.94
2022-05-26,BAJA CALIFORNIA SUR,1.7,1.7142529479397979,0.92,2.41,1.37,1.98
2022-05-27,BAJA CALIFORNIA SUR,1.76,1.7476189251994378,0.99,2.45,1.41,2.0100000000000002
2022-05-28,BAJA CALIFORNIA SUR,1.84,1.8413535346206635,1.08,2.5100000000000002,1.48,2.07
2022-05-29,BAJA CALIFORNIA SUR,1.96,1.9443675479804765,1.22,2.61,1.6400000000000001,2.21
2022-05-30,BAJA CALIFORNIA SUR,1.99,1.9908057828854202,1.28,2.63,1.6400000000000001,2.2
2022-05-31,BAJA CALIFORNIA SUR,1.93,1.9358414595387843,1.25,2.56,1.62,2.16
2022-06-01,BAJA CALIFORNIA SUR,1.81,1.8187614085308288,1.1400000000000001,2.42,1.48,2.0100000000000002
2022-06-02,BAJA CALIFORNIA SUR,1.69,1.699880863048556,1.02,2.2800000000000002,1.3800000000000001,1.9000000000000001
2022-06-03,BAJA CALIFORNIA SUR,1.6500000000000001,1.6395150562789675,1.01,2.25,1.36,1.87
2022-06-04,BAJA CALIFORNIA SUR,1.7,1.6759541733229415,1.08,2.3000000000000003,1.37,1.8800000000000001
2022-06-05,BAJA CALIFORNIA SUR,1.74,1.7593882069368472,1.12,2.32,1.42,1.92
2022-06-06,BAJA CALIFORNIA SUR,1.8,1.8136393702894258,1.17,2.35,1.49,1.98
2022-06-07,BAJA CALIFORNIA SUR,1.78,1.7724519570176092,1.1500000000000001,2.31,1.47,1.95
2022-06-08,BAJA CALIFORNIA SUR,1.69,1.6743995551536497,1.08,2.22,1.4000000000000001,1.87
2022-06-09,BAJA CALIFORNIA SUR,1.59,1.585348759204008,0.99,2.11,1.32,1.78
2022-06-10,BAJA CALIFORNIA SUR,1.53,1.5538540547211153,0.9400000000000001,2.05,1.24,1.7
2022-06-11,BAJA CALIFORNIA SUR,1.56,1.5592214914412845,0.97,2.07,1.31,1.76
2022-06-12,BAJA CALIFORNIA SUR,1.57,1.5634450101467996,1.01,2.09,1.28,1.73
2022-06-13,BAJA CALIFORNIA SUR,1.54,1.5296368902105961,0.97,2.04,1.28,1.72
2022-06-14,BAJA CALIFORNIA SUR,1.42,1.4253827653682196,0.86,1.92,1.1400000000000001,1.58
2022-06-15,BAJA CALIFORNIA SUR,1.24,1.2535588744744852,0.67,1.73,0.96,1.4000000000000001
2022-06-16,BAJA CALIFORNIA SUR,1.17,1.1537305224986731,0.61,1.67,0.89,1.33
2022-06-17,BAJA CALIFORNIA SUR,1.25,1.2478286925032196,0.68,1.74,0.96,1.4000000000000001
2022-06-18,BAJA CALIFORNIA SUR,1.43,1.4505580138087106,0.87,1.92,1.19,1.62
2022-06-19,BAJA CALIFORNIA SUR,1.6400000000000001,1.6248165273002706,1.1,2.13,1.36,1.79
2022-06-20,BAJA CALIFORNIA SUR,1.6600000000000001,1.6582173048856372,1.12,2.13,1.3900000000000001,1.81
2022-06-21,BAJA CALIFORNIA SUR,1.53,1.5372335425630126,1.01,2.0,1.28,1.69
2022-06-22,BAJA CALIFORNIA SUR,1.31,1.305391642344996,0.77,1.76,1.04,1.45
2022-06-23,BAJA CALIFORNIA SUR,1.11,1.1126193930841572,0.5700000000000001,1.56,0.84,1.25
2022-06-24,BAJA CALIFORNIA SUR,1.05,1.0493775061161865,0.52,1.51,0.79,1.2
2022-06-25,BAJA CALIFORNIA SUR,1.1400000000000001,1.139474879790898,0.63,1.62,0.89,1.3
2022-06-26,BAJA CALIFORNIA SUR,1.26,1.2550914260404356,0.73,1.72,1.0,1.41
2022-06-27,BAJA CALIFORNIA SUR,1.3,1.3173986090068834,0.78,1.76,1.03,1.44
2022-06-28,BAJA CALIFORNIA SUR,1.31,1.2919821473847086,0.8,1.77,1.07,1.47
2022-06-29,BAJA CALIFORNIA SUR,1.23,1.2293927260092634,0.71,1.68,0.98,1.3800000000000001
2022-06-30,BAJA CALIFORNIA SUR,1.18,1.1857424603232156,0.67,1.6300000000000001,0.92,1.32
2022-07-01,BAJA CALIFORNIA SUR,1.1500000000000001,1.154424222057607,0.64,1.6,0.89,1.29
2022-07-02,BAJA CALIFORNIA SUR,1.11,1.1131510720155728,0.6,1.56,0.85,1.25
2022-07-03,BAJA CALIFORNIA SUR,1.05,1.0457972553010986,0.54,1.5,0.79,1.19
2022-07-04,BAJA CALIFORNIA SUR,0.98,0.9608817542215696,0.47000000000000003,1.43,0.72,1.12
2022-07-05,BAJA CALIFORNIA SUR,0.85,0.8730847353852218,0.33,1.3,0.61,1.01
2022-07-06,BAJA CALIFORNIA SUR,0.8,0.7956806040612532,0.26,1.24,0.5700000000000001,0.97
2022-07-07,BAJA CALIFORNIA SUR,0.74,0.7363207201627113,0.21,1.19,0.48,0.89
2022-07-08,BAJA CALIFORNIA SUR,0.7000000000000001,0.7012506822636057,0.18,1.16,0.46,0.87
2020-03-22,CAMPECHE,1.8,1.8018965836732799,0.32,5.14,0.9500000000000001,2.86
2020-03-23,CAMPECHE,1.8,1.7977253260526957,0.32,5.05,0.98,2.86
2020-03-24,CAMPECHE,1.8,1.8000179601279354,0.26,4.92,0.93,2.79
2020-03-25,CAMPECHE,1.81,1.8057944396760395,0.24,4.83,0.92,2.7600000000000002
2020-03-26,CAMPECHE,1.81,1.8120747184740498,0.24,4.76,0.93,2.75
2020-03-27,CAMPECHE,1.81,1.815878750299007,0.22,4.68,0.97,2.77
2020-03-28,CAMPECHE,1.81,1.8142264889279536,0.15,4.5600000000000005,0.92,2.71
2020-03-29,CAMPECHE,1.81,1.80413788813793,0.17,4.5200000000000005,1.0,2.77
2020-03-30,CAMPECHE,1.81,1.7938067835757094,0.14,4.44,0.97,2.73
2020-03-31,CAMPECHE,1.81,1.8361225383669897,0.14,4.39,0.96,2.71
2020-04-01,CAMPECHE,1.95,1.935480352007279,0.17,4.6000000000000005,1.03,2.86
2020-04-02,CAMPECHE,1.94,1.9388512451048425,0.13,4.45,1.04,2.83
2020-04-03,CAMPECHE,1.92,1.9242881323927754,0.11,4.33,1.02,2.7800000000000002
2020-04-04,CAMPECHE,1.9100000000000001,1.9141236404166109,0.1,4.23,1.03,2.7600000000000002
2020-04-05,CAMPECHE,1.9000000000000001,1.896448322896883,0.09,4.14,1.11,2.81
2020-04-06,CAMPECHE,1.8800000000000001,1.8714858073540082,0.07,4.05,1.05,2.73
2020-04-07,CAMPECHE,1.87,1.887992016507937,0.08,3.99,1.05,2.71
2020-04-08,CAMPECHE,1.98,1.9582949873462308,0.15,4.15,1.07,2.77
2020-04-09,CAMPECHE,1.96,1.981589982908324,0.16,4.0600000000000005,1.11,2.77
2020-04-10,CAMPECHE,2.06,2.043505706004388,0.19,4.14,1.23,2.9
2020-04-11,CAMPECHE,2.02,2.025684996316366,0.19,4.0200000000000005,1.16,2.79
2020-04-12,CAMPECHE,1.98,1.9839299255914427,0.14,3.87,1.19,2.7800000000000002
2020-04-13,CAMPECHE,1.94,1.9406123267950612,0.12,3.7600000000000002,1.1300000000000001,2.69
2020-04-14,CAMPECHE,1.9100000000000001,1.90158686842275,0.11,3.67,1.03,2.57
2020-04-15,CAMPECHE,1.8800000000000001,1.8753791578551127,0.08,3.5700000000000003,1.06,2.57
2020-04-16,CAMPECHE,1.85,1.8725933990233357,0.09,3.5100000000000002,1.02,2.5100000000000002
2020-04-17,CAMPECHE,1.93,1.9121481820609287,0.15,3.6,1.1,2.59
2020-04-18,CAMPECHE,1.99,1.992075629573032,0.18,3.64,1.18,2.66
2020-04-19,CAMPECHE,2.04,2.043287363608971,0.26,3.7,1.26,2.72
2020-04-20,CAMPECHE,2.07,2.0726889651790694,0.34,3.74,1.26,2.7
2020-04-21,CAMPECHE,2.1,2.0871727179456236,0.35000000000000003,3.7,1.3,2.71
2020-04-22,CAMPECHE,2.02,2.04184916545138,0.34,3.58,1.24,2.61
2020-04-23,CAMPECHE,2.04,2.0170443788658767,0.36,3.5500000000000003,1.28,2.62
2020-04-24,CAMPECHE,1.97,1.9845016676103322,0.3,3.4,1.3,2.6
2020-04-25,CAMPECHE,1.9100000000000001,1.9062820372037967,0.26,3.2800000000000002,1.25,2.52
2020-04-26,CAMPECHE,1.85,1.8432308305108696,0.28,3.22,1.1300000000000001,2.38
2020-04-27,CAMPECHE,1.8,1.8122656705827809,0.22,3.1,1.07,2.3000000000000003
2020-04-28,CAMPECHE,1.82,1.812004499364161,0.3,3.15,1.12,2.33
2020-04-29,CAMPECHE,1.83,1.8388515697250951,0.32,3.14,1.1500000000000001,2.34
2020-04-30,CAMPECHE,1.9000000000000001,1.8803563782374924,0.43,3.23,1.23,2.4
2020-05-01,CAMPECHE,1.9000000000000001,1.9218547323987178,0.42,3.17,1.3,2.44
2020-05-02,CAMPECHE,1.95,1.9364038184990575,0.54,3.24,1.3,2.42
2020-05-03,CAMPECHE,1.87,1.8775287688533235,0.49,3.12,1.26,2.35
2020-05-04,CAMPECHE,1.8,1.791915868563061,0.44,3.0100000000000002,1.18,2.25
2020-05-05,CAMPECHE,1.69,1.704274035912257,0.31,2.82,1.08,2.13
2020-05-06,CAMPECHE,1.6500000000000001,1.6315234412445598,0.32,2.7800000000000002,1.1,2.13
2020-05-07,CAMPECHE,1.6,1.6109890608126707,0.29,2.71,1.02,2.04
2020-05-08,CAMPECHE,1.6600000000000001,1.6592592326354012,0.39,2.8000000000000003,1.06,2.07
2020-05-09,CAMPECHE,1.7,1.7064179111719093,0.43,2.82,1.16,2.15
2020-05-10,CAMPECHE,1.73,1.724099112310006,0.47000000000000003,2.83,1.1400000000000001,2.12
2020-05-11,CAMPECHE,1.72,1.7007838272224525,0.47000000000000003,2.79,1.1500000000000001,2.11
2020-05-12,CAMPECHE,1.62,1.6322518202838558,0.4,2.67,1.09,2.0300000000000002
2020-05-13,CAMPECHE,1.53,1.5434779486762027,0.31,2.54,0.99,1.92
2020-05-14,CAMPECHE,1.46,1.4667358427833246,0.24,2.43,0.93,1.85
2020-05-15,CAMPECHE,1.43,1.4269256338458385,0.25,2.41,0.93,1.84
2020-05-16,CAMPECHE,1.44,1.4194534565315056,0.28,2.43,0.89,1.8
2020-05-17,CAMPECHE,1.44,1.4323519463648728,0.29,2.43,0.92,1.82
2020-05-18,CAMPECHE,1.45,1.4536537388704858,0.28,2.41,0.9500000000000001,1.84
2020-05-19,CAMPECHE,1.45,1.4729816811973353,0.28,2.4,0.9,1.79
2020-05-20,CAMPECHE,1.49,1.4863194669921862,0.33,2.44,0.9500000000000001,1.83
2020-05-21,CAMPECHE,1.48,1.4912410015262478,0.4,2.48,0.9500000000000001,1.82
2020-05-22,CAMPECHE,1.51,1.4847566761720956,0.39,2.46,0.99,1.85
2020-05-23,CAMPECHE,1.47,1.4616228267077738,0.37,2.41,0.9500000000000001,1.8
2020-05-24,CAMPECHE,1.4000000000000001,1.4160322750126932,0.3,2.31,0.89,1.73
2020-05-25,CAMPECHE,1.34,1.3472886584158426,0.25,2.23,0.86,1.69
2020-05-26,CAMPECHE,1.28,1.2751388760445215,0.22,2.17,0.77,1.6
2020-05-27,CAMPECHE,1.23,1.224440642475607,0.19,2.11,0.77,1.59
2020-05-28,CAMPECHE,1.21,1.215446013011097,0.17,2.08,0.74,1.56
2020-05-29,CAMPECHE,1.26,1.2499844058534773,0.2,2.13,0.79,1.61
2020-05-30,CAMPECHE,1.3,1.318006978132079,0.24,2.18,0.81,1.6300000000000001
2020-05-31,CAMPECHE,1.4000000000000001,1.3803744797831332,0.37,2.32,0.9400000000000001,1.75
2020-06-01,CAMPECHE,1.3900000000000001,1.4060311774862175,0.33,2.27,0.96,1.76
2020-06-02,CAMPECHE,1.44,1.425345812087401,0.44,2.36,1.02,1.81
2020-06-03,CAMPECHE,1.46,1.4708724867256682,0.45,2.35,1.04,1.82
2020-06-04,CAMPECHE,1.53,1.5272467291550949,0.52,2.4,1.08,1.85
2020-06-05,CAMPECHE,1.58,1.5849911093207123,0.64,2.48,1.12,1.8800000000000001
2020-06-06,CAMPECHE,1.6400000000000001,1.639392646777468,0.68,2.49,1.22,1.96
2020-06-07,CAMPECHE,1.69,1.6857383610803087,0.75,2.52,1.24,1.97
2020-06-08,CAMPECHE,1.73,1.7193152717841818,0.84,2.56,1.3,2.0100000000000002
2020-06-09,CAMPECHE,1.73,1.7354103984440354,0.86,2.54,1.34,2.0300000000000002
2020-06-10,CAMPECHE,1.73,1.7309300709901736,0.84,2.49,1.31,1.99
2020-06-11,CAMPECHE,1.7,1.7092578608543307,0.85,2.46,1.33,1.99
2020-06-12,CAMPECHE,1.67,1.675396649843601,0.84,2.42,1.29,1.94
2020-06-13,CAMPECHE,1.6500000000000001,1.6343493197650767,0.8300000000000001,2.38,1.26,1.9000000000000001
2020-06-14,CAMPECHE,1.59,1.5911187524258492,0.77,2.3000000000000003,1.21,1.84
2020-06-15,CAMPECHE,1.55,1.5507078296330128,0.74,2.25,1.18,1.8
2020-06-16,CAMPECHE,1.5,1.5181194331936594,0.71,2.2,1.16,1.77
2020-06-17,CAMPECHE,1.51,1.494724369479379,0.74,2.21,1.1300000000000001,1.74
2020-06-18,CAMPECHE,1.48,1.4673651431197525,0.7000000000000001,2.16,1.12,1.72
2020-06-19,CAMPECHE,1.41,1.419252183308858,0.66,2.1,1.09,1.68
2020-06-20,CAMPECHE,1.33,1.3403748317392046,0.55,1.99,0.98,1.57
2020-06-21,CAMPECHE,1.26,1.2478380800970283,0.51,1.94,0.9,1.49
2020-06-22,CAMPECHE,1.1500000000000001,1.1655258325669953,0.39,1.82,0.8,1.3900000000000001
2020-06-23,CAMPECHE,1.12,1.1116816319268223,0.37,1.8,0.78,1.37
2020-06-24,CAMPECHE,1.08,1.081987575326428,0.33,1.76,0.75,1.34
2020-06-25,CAMPECHE,1.08,1.0664853985087825,0.31,1.75,0.71,1.31
2020-06-26,CAMPECHE,1.06,1.0552168372168536,0.29,1.73,0.6900000000000001,1.29
2020-06-27,CAMPECHE,1.02,1.0440749945753798,0.24,1.68,0.66,1.26
2020-06-28,CAMPECHE,1.05,1.0523584432361748,0.26,1.71,0.7000000000000001,1.3
2020-06-29,CAMPECHE,1.12,1.1052171232328207,0.34,1.8,0.78,1.3800000000000001
2020-06-30,CAMPECHE,1.21,1.2059324579007429,0.42,1.8800000000000001,0.85,1.45
2020-07-01,CAMPECHE,1.26,1.2703118037827392,0.48,1.93,0.9500000000000001,1.54
2020-07-02,CAMPECHE,1.24,1.2344850442627182,0.51,1.94,0.89,1.48
2020-07-03,CAMPECHE,1.17,1.1749996561597156,0.44,1.86,0.8,1.3900000000000001
2020-07-04,CAMPECHE,1.1,1.0972078369442586,0.34,1.76,0.73,1.32
2020-07-05,CAMPECHE,1.01,1.0058507653437734,0.25,1.6600000000000001,0.64,1.23
2020-07-06,CAMPECHE,0.98,0.9862109463103239,0.2,1.61,0.62,1.21
2020-07-07,CAMPECHE,1.03,1.0297027600118531,0.26,1.68,0.68,1.27
2020-07-08,CAMPECHE,1.1,1.0973396649255627,0.34,1.77,0.75,1.34
2020-07-09,CAMPECHE,1.1500000000000001,1.1501351195286538,0.38,1.81,0.79,1.3800000000000001
2020-07-10,CAMPECHE,1.16,1.1589745998094987,0.41000000000000003,1.83,0.79,1.3800000000000001
2020-07-11,CAMPECHE,1.1300000000000001,1.1342316518011508,0.39,1.8,0.8,1.3800000000000001
2020-07-12,CAMPECHE,1.1,1.0961518390478349,0.33,1.74,0.76,1.34
2020-07-13,CAMPECHE,1.06,1.060771243709719,0.31,1.71,0.71,1.29
2020-07-14,CAMPECHE,1.02,1.0272880224107463,0.26,1.6600000000000001,0.67,1.25
2020-07-15,CAMPECHE,1.0,0.9906908503908032,0.23,1.6300000000000001,0.66,1.24
2020-07-16,CAMPECHE,0.9500000000000001,0.9459684028897769,0.19,1.58,0.63,1.21
2020-07-17,CAMPECHE,0.89,0.8900669192397483,0.15,1.52,0.59,1.17
